StartDate,EndDate,ANONYMIZED_1,ANONYMIZED_2,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ANONYMIZED_3,ANONYMIZED_4,ANONYMIZED_5,ANONYMIZED_6,ANONYMIZED_7,ANONYMIZED_8,DistributionChannel,UserLanguage,Q2_1,PID,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q80,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q42_First Click,Q42_Last Click,Q42_Page Submit,Q42_Click Count,Q75_1,Q75_2,Q75_3,Q75_4,Q75_5,Q75_6,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,Q76_1,Q76_2,Q76_3,Q76_4,Q76_5,Q76_6,Q47,Iroh_Code,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q81,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q77_6,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q78_1,Q78_2,Q78_3,Q78_4,Q78_5,Q78_6,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,Q79_1,Q79_2,Q79_3,Q79_4,Q79_5,Q79_6,Q75,Q83,Q85,Q72,Q73,Q82,SC0,ANONYMIZED_9,ANONYMIZED_10,AttentionCheck
20/06/2021 04:52,20/06/2021 05:08,ANONYMIZED,ANONYMIZED,100,944,TRUE,20/06/2021 05:08,R_2EgE3kEjAUq6Q8M,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,11,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,He's a wise old man with many good quotes. He's a really good deep character.,She's a strong character to the cast. She helps Aang a lot,1.661,60.445,61.755,6,There's a light and Zuko want's to go towards thinking its for the avatar. Iroh doesn't think so.,3,4,3,5,2,3,49.715,53.585,134.687,3,2,2,2,6,1,4,3.318,3.781,108.421,2,2,4,2,6,1,3,I would say he very wise. He's taking life slow and enjoying the little moments. Rather then rushing with it.,1,0.926,61.904,62.987,3,Katara calms Aang down from the avatar state.,1,7,2,6,1,1,1.157,106.695,107.835,5,1,6,1,7,1,1,1.272,105.027,106.029,5,1,7,4,7,6,2,She's very wise in her scenes. She's also helpful as well.,25,Female,,,,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 05:05,20/06/2021 05:43,ANONYMIZED,ANONYMIZED,100,2240,TRUE,20/06/2021 05:43,R_2CdhN60hvAmQyzk,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,2,12,Aang,Katara and Sokka,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,Enhance the power of fire bending,I only know that he tended to be quite funny,,0,0,62.605,0,Iroh was playing some wise and calm game while the other character was shouting that his mission wiould be completed if he gets to the source of the light.,2,5,1,6,1,3,0,0,88.799,0,2,4,2,5,1,3,0,0,313.776,0,2,3,2,6,1,3,I think that he is wise. There is a lesson in his slow-paced decisions and actions. He probably wants to teach the other character thah rush is not always the best option. Sometimes you have to think a lot about what you are doing especially when the task is important. You also need to relax so your decision are mad with your mind rather than emotions,1,0,0,61.353,0,Katara tried to convince main character of the series to reflect that despite of air benders being gon for good he still has a family in her and her brother.,3,5,2,6,1,1,0,0,93.089,0,2,4,1,6,3,2,0,0,107.955,0,4,5,4,5,6,4,In my opinion Katara is wise. She is also young and bold which makes her seem a bit angry and irresponsible. She probably takes her wisdom from being good-hearted and empathic. That leads her in her path of helping those who are in need only with her bare words.,22,Male,It was a really fun study to do. ,None of these occured,I think you want to check how different people percieve other's actions in reference to people's base knowledge of them.,1,ANONYMIZED,ANONYMIZED,1
20/06/2021 05:31,20/06/2021 05:50,ANONYMIZED,ANONYMIZED,100,1157,TRUE,20/06/2021 05:50,R_3DiEFvu9pTEvQuq,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,1,13,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,,,0,0,61.21,0,"Iroh is playing his game while his nephew is trying hard to anal an avatar. Iroh is calm, which he tries to pass on to his nephew, but he doesn't want to listen to him",1,3,3,7,3,4,0,0,83.803,0,2,1,2,7,1,4,0,0,97.327,0,1,4,4,7,2,2,Iroh is smart in my opinion. He plays his games and takes his time finding anything because he knows it's only a matter of time. She uses her wisdom to achieve her goal with little effort.,1,0,0,61.639,0,Katara convinces the protagonist to calm down and stop being angry because she is his family and she will take care of him,1,6,2,7,1,1,0,0,99.03,0,1,5,1,6,1,1,22.604,22.604,103.503,1,2,7,6,6,5,2,"Katara is smart. Characterized by compassion and understanding. During the last scene, everything went against her thoughts, but she stopped her friend from making the wrong decision, even though she had nothing to do with it.",23,Male,,,,0,ANONYMIZED,ANONYMIZED,1
20/06/2021 05:30,20/06/2021 06:20,ANONYMIZED,ANONYMIZED,100,2971,TRUE,20/06/2021 06:20,R_2uU6cD38kulEbdt,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,14,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Iroh is a wise mentor and a powerful firebender. He deeply regrets his actions in the past and the loss of his son, arguably Iroh's own fault. He steps into the role of a father figure for Zuko and encourages him to grow and shape his own destiny.",Katara is the most emotionally mature of the group.,4.021,82.951,84.063,14,"Zuko saw a beam of light that he believes came from the avatar and orders his crew to sail towards it, while Iroh calmly plays a game and tells Zuko to chill. ",1,4,2,5,1,3,4.673,93.486,94.56,5,1,2,1,4,1,3,1.461,111.559,112.367,8,4,3,4,3,1,6,Iroh is wise in these scenes. He understands that it is important to take time to relax and meditate and encourages Zuko to do the same instead of relentlessly hunting down the avatar.,1,1.328,67.517,68.787,6,"Aang entered the avatar state after learning that his people were all killed, but Katara talled him out of it by saying that she and Sokka were his family now.",1,6,1,6,1,1,1.819,95.278,96.243,5,1,5,1,7,1,1,1.835,107.263,107.88,5,3,7,6,4,6,2,"Katara was wise in these scenes. She took a stand against Pakku but also recognized that Aang needed to learn from him, and she stood by Aang to give him hope and moral support when he needed to hear it.",25,Female,None,None,I think that the experiment might be examining how people who know the show well interpret these scenes and characters compared to people who are not familiar with the show.,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 06:10,20/06/2021 06:27,ANONYMIZED,ANONYMIZED,100,1031,TRUE,20/06/2021 06:27,R_1oAqeE0vjkt6nOO,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,3,15,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,I do not know the answer to this question.,I do not know the answer to this question.,,Katara is very strong willed and always trying to prove that she is just as capable as any male fighter.,0.564,58.07,61.5,4,Zuko thinks he’s found the avatar. Iroh seems disinterested and more intent in finishing his game,4,4,1,4,2,4,0.845,11.001,96.348,15,2,4,2,4,2,4,0.571,104.416,105.335,4,4,2,1,3,2,4,I think iroh comes off being wise in the first scene telling Zuko to relax as HES lived his life and knows people can make it uneccesarilt stressful for themselves at times,1,0.669,60.514,61.522,5,Aang is upset after finding out all of his tribe has died,2,7,1,4,1,2,0.586,122.576,123.619,8,1,6,1,7,1,1,0.606,114.099,114.15,11,1,7,5,6,6,1,Wise she was always giving knowledge and advice to Aang,20,Female,,,,2,ANONYMIZED,ANONYMIZED,1
20/06/2021 06:10,20/06/2021 06:31,ANONYMIZED,ANONYMIZED,100,1231,TRUE,20/06/2021 06:31,R_z9ewGIURXDmeuDT,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,2,16,Aang,Zuko and Azula,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,I do not know the answer to this question.,I do not know the answer to this question.,,,1.53,6.281,61.58,6,Zuko gets angry because Iroh isn’t doing what he wants.,3,2,1,5,1,5,2.136,8.125,90.512,5,6,1,3,1,1,6,0.988,10.268,109.764,7,5,2,2,2,1,6,"Iroh appears unwise in these scenes, but it’s true that being too agitated can lead to defeat.",0,6.243,69.313,70.974,6,Katara helped Aang recover from something out of his control.,1,7,1,6,3,1,4.377,97.029,97.074,6,1,7,1,6,1,1,1.946,106.201,107.211,7,3,7,2,4,7,1,"I think Katara is wise because she deals with a situation she’s never been in before with kindness and understanding, which is wise because Aang has the same feelings as everyone else.",22,Female,,,"Possibly a study on first impressions? Whatever it is, I love that you’re using Avatar to do it.",2,ANONYMIZED,ANONYMIZED,1
20/06/2021 06:46,20/06/2021 07:04,ANONYMIZED,ANONYMIZED,100,1080,TRUE,20/06/2021 07:05,R_1eQVxnA7sJ9KTx6,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,17,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,I think that while he is loyal to the fire nation he is a good man. His goal is to protect his people and I think it was good of him to not abandon them but still go against the current fire lord.,I think she is just a teenager struggling with the weight of being an avatar and therefore makes mistakes but her morals are still good.,0.932,58.242,61.354,10,Zuku has just seen a light that indicates where the avatar is and Iroh doesn’t believe him. He wants to relax and have Zuku relax as well since they have been searching for so long and have found nothing.,3,2,4,4,1,4,1.121,75.167,76.073,7,6,2,4,3,1,7,1.299,56.461,61.722,7,2,4,4,6,1,5,I would say he is wise in a way because I know that he is doing his best to keep the exiled Zuku calm and still help him. I also know that the lotus tile is special and is a secret piece for a secret club that provides information so it is wise to go get one.,1,0.923,41.253,61.256,5,Aang had his powers get out of control and thr only way to calm him down was by Katara and her brother to remind him that they were his family. He was upset because he realized he was alone in the world and the fire nation took everything away. ,1,5,1,7,1,1,5.604,90.84,96.431,13,1,6,1,6,2,1,1.663,6.228,104.392,5,2,7,5,5,7,4,She is fairly wise except when she gets upset with the master water bender since she is extremely upset. I think she is wise otherwise because she can think quick enough to soothe aang when he is upset.,21,Female,,,If we can guess someone’s morals based off of scenes.,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 07:06,20/06/2021 07:25,ANONYMIZED,ANONYMIZED,100,1158,TRUE,20/06/2021 07:25,R_T7xrYh8vsaGfsHL,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,5,18,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,He is the fatherly figure to zuko. He is very peaceful and tries to lead Zuko down the path of good.,She is the motherly figure of the group. She is constantly keeping everyone in check.,0,0,61.31,0,"A light appears and Zuko wants to chase it, but Iroh says to wait a bit.",4,2,4,4,2,4,0,0,85.569,0,2,2,3,5,1,4,0,0,101.302,0,5,2,4,3,2,5,"In these three scenes I would say Iroh is unwise. While he does try to promote peaceful methods, it seems like most of his actions stem from laziness.",0,0,0,63.679,0,Katara tells Aang that she and Sokka are his family now since all the other airbenders are gone.,2,6,1,5,2,1,0,0,90.518,0,2,6,1,7,1,1,100.839,101.37,106.654,2,3,6,4,4,6,4,"She is wise in these three scenes. She is always resolving some form of conflict in the scenario, even when things are going against her like in the second scene.",21,Male,,,What is your perception of people when seeing just a couple of their actions?,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 07:26,20/06/2021 07:44,ANONYMIZED,ANONYMIZED,100,1060,TRUE,20/06/2021 07:44,R_1dgmJ4aufrg4yr2,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,5,19,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,He’s the pinnacle of a bad person who was able to redeem themselves. He also seems like an extremely supportive father figure.,"At first I thought she was annoying, but honestly I respect how she worked through her issues and became the leader figure for the avatar squad most of the time. I also love how caring she is.",2.018,10.405,68.708,9,"Zuko saw a powerful light in the distance and said it must be the Avatar, meanwhile Iroh was telling him not to get his hopes up and offered him a cup of Jasmine tea, which he refused.",2,3,2,4,1,4,4.405,8.782,92.654,7,4,1,3,3,1,4,2.289,108.747,110.219,7,5,1,1,2,2,6,"I don’t remember the context for the scenes, but I wouldn’t say his decisions were entirely wise. He did a lot of things to mess up Zuko’s plans.",0,2.987,63.692,65.283,5,"Aang went into what I think is the avatar state due to finding out his old air bending tribe was murdered, and Katara calmed him down. ",1,7,1,4,1,1,1.001,90.375,91.973,3,1,6,1,7,1,1,2.203,105.044,106.596,6,1,7,2,6,6,2,"Katara is very wise. Not only is she quick to find a solution, but she’s extremely emotionally mature and very knowledgeable on how to help people.",23,Female,,,I honestly can’t figure out what the hypothesis is. But Iroh and Katara are very different characters.,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 07:21,20/06/2021 07:44,ANONYMIZED,ANONYMIZED,100,1382,TRUE,20/06/2021 07:44,R_3gLqfYtQxHpto0O,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,20,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Iroh is Zuko's uncle, and the reason why Zuko was able to realize that he was fighting for the wrong side all along. He was a great influence and I loved to see his character because he never really cared about anything except protecting Zuko after his son died during his siege at Ba Sing Se.","she's a very strong waterbender who is kind and smart. She steadied the Gaang, and without her they would not have been able to be successful.",3.664,3.664,61.692,1,Zuko saw the light of the Avatar who had just come out of the iceberg in the first episode and Iroh was trying to calm him down.,1,2,1,7,1,5,6.556,6.556,94.071,1,1,1,1,7,1,7,2.053,2.053,103.667,1,1,3,1,7,1,5,"Iroh is wise. It may not seem like it based on what little things he's doing in the moment, but everything means more beneath the surface. He knew that Zuko's destiny was to be good, he wasn't like his sister or his father, and Iroh wanted to show him that subtly and slowly. ",1,4.57,4.57,62.534,1,"Aang went into the Avatar State because he was distraught after finding Monk Gyatso's skeleton, so Katara (and a little bit Sokka) talked him down to comfort him before he destroyed the entire mountain.",1,7,1,7,1,1,32.481,32.481,103.804,1,1,7,1,7,1,1,4.296,4.296,103.095,1,1,7,1,7,1,1,Katara is wise because she thinks about the bigger picture of things before saying stuff. Like saying that the forest may be gone now but the acorns mean it's going to grow back. Like not letting Aang sacrifice his training for her because that would get in the way of his duty to save the world.,20,Female,"hit me up for more avatar studies, that was so fun",,"not sure, maybe underlying motives of characters?",3,ANONYMIZED,ANONYMIZED,1
20/06/2021 07:32,20/06/2021 07:47,ANONYMIZED,ANONYMIZED,100,939,TRUE,20/06/2021 07:47,R_Ceq295p6g6P38ch,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,2,21,Aang,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,,,0,0,61.208,0,Iroh and another guy were on a boat and the one guy was upset. Iroh offered him tea to help calm him. the guy with the ponytail wanted to get the avatar and that's where the boat was going,2,1,2,6,1,6,0,0,143.1,0,3,2,3,5,1,3,0,0,103.676,0,1,3,1,5,1,5,I think he's wise. I feel like people often come to him for advice which makes me think he is so wise ,1,0,0,61.268,0,the airbender was flying and his eyes were glowing. i think there was a strong wind?? the girl was trying to calm him down and made a connection. they hugged ,1,6,1,6,1,1,0,0,105.143,0,1,6,1,7,1,1,0,0,102.207,0,6,7,3,5,6,3,she is wise and always willing to help the airbender kid. he needs a lot of advice and she always has answers for him ,24,Female,,,how people perceive cartoons,1,ANONYMIZED,ANONYMIZED,1
20/06/2021 07:39,20/06/2021 08:06,ANONYMIZED,ANONYMIZED,100,1610,TRUE,20/06/2021 08:06,R_27DPhoitykbRpzv,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,6,22,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"He is a wise uncle of Zuko and helped Zuko mature. He is easy-going, amiable, and patient and loves to relax and drink tea.","She's a water-bender and always wanted to cultivate her talent and eventually learns to blood-bend. She's a diligent, responsible perfectionist and acts like an older sister.",1.558,74.994,75.835,10,Iroh is playing a game and drinking tea and insists Zuko to chill with him and not get his hopes up.,3,2,3,5,1,3,1.931,105.51,105.941,8,5,1,4,4,1,6,6.029,118.134,119.133,6,2,3,2,5,1,4,He does not come across wise in only these three scenes but instead comes across as lazy and a source of frustration for Zuko in completing his goals..,0,4.419,72.8,73.742,4,Katara consoles Aang who is grieving his lost family and lashing out.,1,6,1,5,1,1,4.793,102.11,102.948,4,1,5,1,6,2,1,1.373,112.11,112.609,6,2,6,2,4,6,3,"In just these three scenes, Katara comes across mature and wise in her interactions with her loved ones. Even when she's angry, she knows what takes bigger priority and doesn't want to take someone else's opportunity away.",23,Female,Thank you for the Avatar clips.,,I have no idea. Maybe you are studying certain biases in perception.,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 07:27,20/06/2021 08:10,ANONYMIZED,ANONYMIZED,100,2598,TRUE,20/06/2021 08:10,R_3FJbVS49qfH7sUv,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,5,23,Aang,I do not know the answer to this question.,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,I do not know the answer to this question.,I do not know the answer to this question.,,,1.01,59.528,61.585,2,iroh's nephew believes hes found the avatar and wants to capture him. Iroh is more worried about his game and his nephew getting his hopes up,3,2,1,6,1,6,1.54,1.54,88.288,1,3,3,1,5,1,6,1.942,1.942,104.741,1,2,3,1,5,1,5,I believe Iroh is wise in these scenes. Although he seems a bit lazy and carefree it isnt in a careless manner and he seems to have a lot of life experience to know when his nephew's stress or rush is unwarranted. He seems concerned with the simpler aspects of life which is wise in my opinion,1,1.577,54.732,64.141,3,aang is upset over the other airbender people being gone. Katara tries to comfort him and calm him down and notes her and her brother are his family,2,5,1,5,2,2,1.665,1.665,93.569,1,2,6,1,5,2,1,0.978,1270.854,1374.39,2,2,6,2,5,5,3,"I think katara is wise. She is empathetic and helpful towards her friend, hardworking, and knows what she wants",19,Female,,,,2,ANONYMIZED,ANONYMIZED,1
20/06/2021 07:50,20/06/2021 08:11,ANONYMIZED,ANONYMIZED,100,1247,TRUE,20/06/2021 08:11,R_2QsnWZgpNFdmwcj,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,24,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,Iroh is the uncle of Zuko. He is very wise and at some point in the series owns a tea shop.,She is a strong and independant water bender. She is the only water bender from the southern water tribe.,0,0,61.384,0,"Uncle Iroh and Zuko were on a fire nation boat, Iroh was playing mahjong.",2,4,3,4,2,5,0,0,84.944,0,3,3,4,4,1,3,0,0,101.497,0,4,4,3,4,2,4,"He is wise, but often annoys Zuko. Iroh is someone who loves tea and playing games.",1,0,0,65.096,0,"Aang was lost in the Avatar state, and Katara talked him down. Saying he wasn't alone and that he still had her and Sokka.",2,6,1,6,4,1,0,0,90.057,0,3,5,1,5,2,1,0,0,101.272,0,4,6,4,4,6,4,She is typically a wise person. She looks for solutions and things that will help Aang. Katara gives Aang advice.,22,Female,,No technical issues.,,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 07:56,20/06/2021 08:12,ANONYMIZED,ANONYMIZED,100,957,TRUE,20/06/2021 08:12,R_2pRhN0yTrrHrgJb,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,5,25,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"He is Zuko's uncle, and works hard to help Zuko be a better person. He's pretty funny, but an insanely strong firebender and brilliant tactician.",She's a powerful bender who lost her mother and works to heal her trauma when she goes to the fire nation and confronts her mother's killer. She is the love interest of Aang. She generally tries to do the right thing.,0,0,61.085,0,Zuko sees the light that the Avatar came from and decides to go there against Iroh's ideas.,4,1,1,4,1,1,2.842,2.842,84.741,1,5,1,1,2,1,7,2.393,2.393,102.653,1,7,1,1,1,1,7,"He is ignoring Zuko's quest, which is his choice. I would say it was unwise to buy so much stuff, and sleep in the woods alone, but given that it is Iroh, a royal firebender--he probably can afford it, and fight off anyone who gets him. For the first scene, he is practical-he doesn't assume it is the Avatar.",NA,3.584,3.584,61.055,1,Aang is in the avatar state and gets calmed down by Katara when she says she's his family.,1,4,1,4,1,1,0,0,90.806,0,1,4,1,7,1,1,0,0,102.024,0,1,7,1,7,5,2,"She's wise. She shows Aang how the forest will grow back. She helps him to calm down from the Avatar state, which is a really powerful thing to know how to do. She finally puts Aang's needs over her own so he can study and be a waterbending master. In that situation she puts her personal wants aside for what she percieves to be the best thing for the world, and Aang.",21,Nonbinary,"love avatar, thanks for money",no,no,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 07:53,20/06/2021 08:13,ANONYMIZED,ANONYMIZED,100,1200,TRUE,20/06/2021 08:13,R_2qvJdTr2NwAc5tP,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,6,26,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,A wise and kind old man. He loves tea. He travels with his nephew Zuko. He is a member of the white lotus.,"She is Headstrong, Independent, and Friendly. She is very protective of her group of friends.",0.952,0.952,60.973,1,Uncle Iroh was playing a game while Prince Zuko saw a light shooting to the sky. Iroh tells him not to get too excited as it could be nothing.,1,1,1,7,1,1,0,0,85.429,0,6,2,1,2,1,4,0,0,103.4,0,3,2,1,4,1,4,"I think he is wise, though he has a habit of taking things too easy or being selfish. When it really matters Iroh is always there to talk to Zuko and give him a new perspective. ",1,4.937,4.937,61.462,1,Aang was in the avatar state after find another air temple that had been destroyed. Katara and Sokka talked him down from doing anything dangerous.,1,7,1,7,1,1,0,0,99.886,0,1,7,1,7,1,1,0,0,102.135,0,2,7,2,5,3,2,"I think she is very wise. Even when she loses her temper with the water bending teacher, she was still wise and kind enough to make sure Aang got the training he needed to complete his avatar training. Katara handles life and death better than most characters due to all her experience with it. That counts as being wise to me.",25,Male,Fun study!,Worked perfectly,"How people perceive another, what actions matter and don't to a person character.",3,ANONYMIZED,ANONYMIZED,1
20/06/2021 07:54,20/06/2021 08:14,ANONYMIZED,ANONYMIZED,100,1179,TRUE,20/06/2021 08:14,R_3nBqrBt2w51n4tz,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,27,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Another amazing character, his wisdom and cool head made him very likable. He seems to know he did wrong in the past and losing his son pushed him to turn over a new leaf","She's an awesome character who is intelligent, brave, loyal, and someone who was able to master blood bending in such a short time. Overall a great character",2.42,95.03,99.61,3,Zuko saw a beam of light in the ocean and has now changed course to go investigate it as he thinks its the avatar,2,3,2,5,2,3,44.789,44.789,130.461,1,4,2,2,2,1,5,3.888,3.888,105.407,1,4,3,2,2,2,4,"From these 3 scenes one might think he is unwise and maybe a lazy character used for humor. but if you have watched the series, you know he is very wise and uses his past experiences to help make his judgements",NA,2.97,2.97,61.339,1,Katara and Saka calm ang down when he is in his avatar state,2,6,1,5,2,2,4.118,4.118,97.464,1,2,5,1,5,2,1,2.267,2.267,104.156,1,5,6,3,5,6,3,"Katara is wise and unwise. She's a very young character who has to learn a lot very quickly and while learning she makes mistakes. So overall shes a smart character, but I wouldn't say she is super wise",22,Male,,nope,How people judge a character based off of a couple of scenes,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 08:01,20/06/2021 08:19,ANONYMIZED,ANONYMIZED,100,1084,TRUE,20/06/2021 08:19,R_1M3Tx9qqcXbAA3I,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,28,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Possibly the best character in the series. Consistently both funny and insightful, has a backstory that in a way gives a lot of context to the world.","A very good, though somewhat overlooked character compared to the rest of the main cast. Provides a good dynamic to the main cast who are typically more care free.",3.972,3.972,61.532,1,"Prince Zuko sees a ray of light and assumes it's the Avatar, Uncle Iroh attempts to stop him from investigating it to avoid disappointment.",3,3,2,4,1,5,7.22,7.22,95.71,1,4,3,2,4,1,5,0,0,107.71,0,2,4,4,6,1,4,"Iroh tends to make overall wise ideas, but can mess up the execution of those ideas making them unwise. An example of this is when he fell asleep at the hot springs despite Zuko giving a 30 minute deadline.",NA,0,0,63.511,0,Aang enters the Avatar state out of anger and Katara pulls him out of it by reassuring him they are his family.,2,6,1,6,1,1,1.92,1.92,92.28,1,1,6,1,6,1,1,1.779,1.779,128.043,1,2,7,4,6,6,2,"Katara made overall wise decisions in these scenes, being able to cheer others up on the spot, and helping people make the right decision even if it doesn't benefit her, like when she told Aang to go learn waterbending despite not being allowed to herself.",20,Male,,,,3,ANONYMIZED,ANONYMIZED,1
20/06/2021 08:01,20/06/2021 08:19,ANONYMIZED,ANONYMIZED,100,1117,TRUE,20/06/2021 08:19,R_2wQw7bOrmy62dqU,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,29,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Wise, authentic ","Nurturing, determined",0,0,60.955,0,Zuko and Iroh are in the South Pole and Zuko sees a light that they want to check out but Iroh pleads with Zuko to relax. ,2,1,3,5,1,5,2.092,2.092,88.533,1,1,1,2,3,1,6,0,0,105.288,0,5,6,3,2,1,5,Iroh does not seem like a wise character but he has Zuko's best interest at heart.  His laid back behavior isn't helpful in pursuing the Avatar but his approach to his nephew is to tell him to appreciate the small things because of his own experience with rash anger-fulled decisions. ,0,65.844,66.038,68.684,2,Aang discovers he is the last airbender and Katara has to talk him down from going psycho in the Avatar State.,3,6,2,5,2,1,4.613,93.506,95.219,4,1,7,1,6,2,1,2.58,2.58,103.848,1,1,7,5,4,6,2,"Katara is one of the more wise characters because of her ability to connect emotionally to others and persistently communicate in a way that makes others feel at ease. At the same time, she is very passionate to contribute to the team as not only moral support but in conflicts so she is not completely defenseless. ",21,Male,,,Perception of characters,3,ANONYMIZED,ANONYMIZED,1
